Service ID,Customer ID,Count_serv,Quarter_serv,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Count_status,Quarter_status,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Count_demo,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,Count_loc,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,ID,Population,segment
XUOSBTMCP3427,9681-KYGYB,1,Q3,Yes,5,49,Offer B,Yes,26.0,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,88.2,4159.45,0.0,0,1274.0,5433.45,KWSEUE1821,1,Q3,4,Stayed,No,0,24,5987,nan,nan,1,Male,75,No,Yes,Yes,No,0,VQJUNB3191,1,United States,California,Kelseyville,95451,"38.93496, -122.792243",38.93496,-122.792243,1285,350.0,critical
EXYLOXVFS6749,7005-CYUIL,1,Q3,Yes,2,71,Offer A,Yes,12.26,No,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,99.4,7168.25,0.0,0,870.46,8038.71,BZUPMG4169,1,Q3,3,Stayed,No,0,29,4964,nan,nan,1,Female,78,No,Yes,Yes,No,0,WUWFAU8518,1,United States,California,Laytonville,95454,"39.806141, -123.531098",39.806141,-123.531098,1288,350.0,critical
FQOKABDYF8888,2388-LAESQ,1,Q3,Yes,3,72,Offer A,Yes,28.72,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,114.85,8317.95,0.0,0,2067.84,10385.79,YWIXGV9345,1,Q3,3,Stayed,No,0,26,4796,nan,nan,1,Female,74,No,Yes,Yes,No,0,BFOQFA2671,1,United States,California,Manchester,95459,"38.966713, -123.586412",38.966713,-123.586412,1292,586.0,critical
FNSOMDHHL7954,3108-PCCGG,1,Q3,Yes,3,72,Offer A,Yes,16.72,Yes,Yes,Cable,9,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,84.45,5899.85,0.0,0,1203.84,7103.69,YMHWGK6963,1,Q3,3,Stayed,No,0,25,5856,nan,nan,1,Male,75,No,Yes,Yes,No,0,XQLBYQ7532,1,United States,California,Redwood Valley,95470,"39.298065, -123.25211",39.298065,-123.25211,1302,350.0,critical
OMCKMRKEX1189,6729-GDNGC,1,Q3,No,0,20,nan,Yes,21.49,No,Yes,Fiber Optic,4,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,80.7,1614.2,0.0,0,429.8,2044.0,UHZZIH8835,1,Q3,5,Stayed,No,0,73,3111,nan,nan,1,Female,71,No,Yes,No,No,0,FAWJLE8527,1,United States,California,Westport,95488,"39.724433, -123.767578",39.724433,-123.767578,1310,309.0,habitual_defaulter
IOLFZHZPI1617,4238-HFHSN,1,Q3,Yes,4,61,Offer B,Yes,26.55,Yes,Yes,Fiber Optic,2,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,82.15,4904.85,0.0,0,1619.55,6524.4,QAPNIK4638,1,Q3,3,Stayed,No,0,33,4250,nan,nan,1,Male,66,No,Yes,Yes,No,0,KGXRKV5963,1,United States,California,Elverta,95626,"38.734997, -121.463719",38.734997,-121.463719,1383,350.0,critical
UYMZEOHLN6845,2692-BUCFV,1,Q3,No,0,29,Offer C,Yes,6.59,No,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,101.45,2948.6,0.0,60,191.11,3199.71,XPQANF8795,1,Q3,4,Stayed,No,0,76,5285,nan,nan,1,Male,79,No,Yes,No,No,0,NCHEAQ6723,1,United States,California,Shingle Springs,95682,"38.598936, -120.963092",38.598936,-120.963092,1428,350.0,habitual_defaulter
BVHJSVHJH5355,5651-WYIPH,1,Q3,No,0,18,nan,Yes,41.13,No,Yes,Cable,23,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,49.85,865.75,0.0,0,740.34,1606.09,IYHOTV1687,1,Q3,3,Stayed,No,0,71,3283,nan,nan,1,Female,69,No,Yes,No,No,0,WKFVNC9349,1,United States,California,Vacaville,95688,"38.419088, -122.024568",38.419088,-122.024568,1434,350.0,occasional_defaulter
XLCZUKMSY2358,8752-GHJFU,1,Q3,Yes,7,71,nan,Yes,36.6,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,92.0,6585.2,0.0,0,2598.6,9183.8,ZRQQGW6635,1,Q3,3,Stayed,No,0,66,4322,nan,nan,1,Male,70,No,Yes,Yes,No,0,ISQKHR7422,1,United States,California,Applegate,95703,"38.983388, -120.988814",38.983388,-120.988814,1443,350.0,critical
KQJRJJRKY1847,6896-SRVYQ,1,Q3,No,0,44,Offer B,Yes,47.06,No,Yes,Fiber Optic,3,No,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,73.85,3122.4,0.0,100,2070.64,5293.04,ERAAGD2572,1,Q3,5,Stayed,No,0,48,4374,nan,nan,1,Male,69,No,Yes,No,No,0,JNTJEY3466,1,United States,California,Camino,95709,"38.748316, -120.675512",38.748316,-120.675512,1444,350.0,critical
LYNFPNCOZ7191,9052-VKDUW,1,Q3,Yes,8,65,Offer B,Yes,15.3,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.4,7227.45,0.0,0,994.5,8221.95,VOROZL6498,1,Q3,3,Stayed,No,0,39,4452,nan,nan,1,Female,68,No,Yes,Yes,No,0,XFNIGL4951,1,United States,California,Pollock Pines,95726,"38.733908, -120.453416",38.733908,-120.453416,1452,350.0,critical
EGENCYWRT3968,2480-EJWYP,1,Q3,Yes,5,58,Offer B,Yes,45.37,Yes,Yes,Fiber Optic,28,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,97.8,5458.8,0.0,0,2631.46,8090.26,WMHYSW4883,1,Q3,3,Stayed,No,0,23,6019,nan,nan,1,Female,66,No,Yes,Yes,No,0,NZMOJQ4369,1,United States,California,Roseville,95747,"38.784329, -121.373245",38.784329,-121.373245,1458,350.0,critical
UKCOJREMZ4984,6806-YDEUL,1,Q3,No,0,6,Offer E,Yes,2.03,No,No,nan,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.5,106.8,0.0,0,12.18,118.98,FHKKRN8171,1,Q3,3,Stayed,No,0,77,3288,nan,nan,1,Female,67,No,Yes,No,No,0,GQYPSK5955,1,United States,California,Sacramento,95817,"38.550722, -121.457314",38.550722,-121.457314,1466,350.0,habitual_defaulter
DNDANWVAA4437,0222-CNVPT,1,Q3,No,0,52,Offer B,No,0.0,No,Yes,DSL,19,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,48.8,2555.05,0.0,0,0.0,2555.05,OSQZHH8179,1,Q3,3,Stayed,No,0,67,4865,nan,nan,1,Male,69,No,Yes,No,No,0,QHOQEO5994,1,United States,California,Sacramento,95820,"38.53508, -121.444144",38.53508,-121.444144,1469,350.0,occasional_defaulter
JLMZYNHZW2283,6048-UWKAL,1,Q3,Yes,2,69,nan,Yes,19.39,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,105.4,6998.95,0.0,0,1337.91,8336.86,XFVPEO5745,1,Q3,4,Stayed,No,0,45,5467,nan,nan,1,Female,73,No,Yes,Yes,No,0,RUJGWA8162,1,United States,California,Beale Afb,95903,"39.125311, -121.392283",39.125311,-121.392283,1493,350.0,critical
RWPIRNOMG8483,9290-SHCMB,1,Q3,No,0,13,nan,Yes,26.68,No,Yes,Fiber Optic,24,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.85,1235.55,0.0,0,346.84,1582.39,KUUOLF9767,1,Q3,4,Stayed,No,0,28,3098,nan,nan,1,Female,74,No,Yes,No,No,0,ZEWGWH9762,1,United States,California,Brownsville,95919,"39.440687, -121.263583",39.440687,-121.263583,1501,350.0,occasional_defaulter
SEDFSARBM9694,2277-BKJKN,1,Q3,Yes,6,71,nan,Yes,22.0,No,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.2,7213.75,0.0,0,1562.0,8775.75,KEMOQJ5133,1,Q3,4,Stayed,No,0,23,4951,nan,nan,1,Female,70,No,Yes,Yes,No,0,BVFFIO8189,1,United States,California,Camptonville,95922,"39.432127, -121.099287",39.432127,-121.099287,1503,632.0,critical
JJQHAYGEW3782,8016-ZMGMO,1,Q3,No,0,66,nan,Yes,44.01,Yes,Yes,Cable,17,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.85,4738.85,0.0,0,2904.66,7643.51,XWGNPS9428,1,Q3,5,Stayed,No,0,37,5572,nan,nan,1,Female,73,No,Yes,Yes,No,0,CLYQVZ6762,1,United States,California,Colusa,95932,"39.273096, -122.050763",39.273096,-122.050763,1509,350.0,critical
OWUTKBQSB9459,1728-CXQBE,1,Q3,Yes,9,64,Offer B,Yes,23.33,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,94.25,6081.4,0.0,0,1493.12,7574.52,NUPXOY4883,1,Q3,3,Stayed,No,0,63,6020,nan,nan,1,Male,79,No,Yes,Yes,No,0,WDLPBX9589,1,United States,California,Glenn,95943,"39.597975, -122.032248",39.597975,-122.032248,1518,350.0,critical
RSYFODCXF9117,0481-SUMCB,1,Q3,No,0,45,Offer B,Yes,34.12,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,102.15,4735.35,0.0,0,1535.4,6270.75,OVWRIA7427,1,Q3,4,Stayed,No,0,69,5391,nan,nan,1,Female,74,No,Yes,No,No,0,UTASNA6284,1,United States,California,Greenville,95947,"40.160386, -120.835428",40.160386,-120.835428,1522,350.0,critical
RIYWVQDMA6339,2811-POVEX,1,Q3,Yes,4,23,nan,Yes,2.03,No,Yes,Fiber Optic,53,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,88.45,2130.55,0.0,0,46.69,2177.24,NTGZES8393,1,Q3,5,Stayed,No,0,70,3937,nan,nan,1,Female,74,No,Yes,Yes,Yes,3,EXHJDH2344,1,United States,California,Live Oak,95953,"39.258746, -121.77697",39.258746,-121.77697,1527,350.0,critical
KYNSZCVRX8688,7905-NJMXS,1,Q3,Yes,2,7,nan,Yes,3.19,Yes,Yes,Cable,26,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.2,475.0,0.0,0,22.33,497.33,FSDDNJ4611,1,Q3,4,Stayed,No,0,74,5116,nan,nan,1,Male,68,No,Yes,Yes,No,0,FHMTGW6542,1,United States,California,Williams,95987,"39.117537, -122.284654",39.117537,-122.284654,1555,350.0,critical
YEDMJLZWH5899,9957-YODKZ,1,Q3,Yes,4,6,nan,Yes,16.87,Yes,Yes,Fiber Optic,17,No,No,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,80.8,457.1,0.0,30,101.22,588.32,YKFXKI1957,1,Q3,5,Stayed,No,0,68,5611,nan,nan,1,Male,75,No,Yes,Yes,No,0,DHOLFA1893,1,United States,California,Canby,96015,"41.486953, -120.913975",41.486953,-120.913975,1570,417.0,critical
KYFLCWIAN9947,3223-DWFIO,1,Q3,No,0,4,nan,Yes,30.11,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.35,261.65,0.0,0,120.44,382.09,GLMINN3184,1,Q3,3,Stayed,No,0,26,4140,nan,nan,1,Male,77,No,Yes,No,No,0,LHESNL6715,1,United States,California,Forks Of Salmon,96031,"41.232128, -123.194748",41.232128,-123.194748,1583,170.0,occasional_defaulter
KQZFXQHVE5746,3292-PBZEJ,1,Q3,No,0,11,nan,Yes,2.63,Yes,Yes,Fiber Optic,13,No,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,111.4,1183.05,0.0,40,28.93,1251.98,TVYZUE9847,1,Q3,3,Stayed,No,0,28,3175,nan,nan,1,Male,75,No,Yes,No,No,0,UZYFEO7256,1,United States,California,Greenview,96037,"41.528541, -122.955018",41.528541,-122.955018,1588,295.0,critical
VTMBZCCHH2786,0993-OSGPT,1,Q3,Yes,2,68,nan,Yes,40.55,No,Yes,DSL,20,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,60.65,3975.9,0.0,0,2757.4,6733.3,JEAFAJ5448,1,Q3,5,Stayed,No,0,24,6418,nan,nan,1,Female,78,No,Yes,Yes,No,0,EBVAVF1174,1,United States,California,Junction City,96048,"40.913192, -123.06597",40.913192,-123.06597,1596,734.0,critical
QJXLWMRJQ6492,7108-DGVUU,1,Q3,Yes,4,21,nan,Yes,30.3,Yes,Yes,DSL,18,No,Yes,Yes,No,No,Yes,No,No,One Year,No,Bank Withdrawal,71.7,1497.05,0.0,100,636.3,2233.35,FTOTGZ4611,1,Q3,5,Stayed,No,0,38,2784,nan,nan,1,Female,73,No,Yes,Yes,No,0,RKMLBY3149,1,United States,California,Lookout,96054,"41.280478, -121.160249",41.280478,-121.160249,1600,386.0,critical
JARXKMJXF1497,9906-NHHVC,1,Q3,No,0,65,Offer B,No,0.0,No,Yes,Cable,9,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,53.5,3517.9,0.0,0,0.0,3517.9,SVHGJF3415,1,Q3,3,Stayed,No,0,76,5693,nan,nan,1,Female,75,No,Yes,No,No,0,ZWJHPT7334,1,United States,California,Macdoel,96058,"41.769709, -121.92063",41.769709,-121.92063,1604,816.0,habitual_defaulter
KIUYEJZYJ4855,8152-UOBNY,1,Q3,No,0,50,Offer B,Yes,10.6,Yes,Yes,Fiber Optic,14,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,106.8,5347.95,0.0,0,530.0,5877.95,BGECMV1818,1,Q3,3,Stayed,No,0,59,5746,nan,nan,1,Female,66,No,Yes,No,No,0,CTJBFZ7299,1,United States,California,Mineral,96063,"40.408796, -121.579609",40.408796,-121.579609,1608,124.0,critical
ICPXXEYCL3831,7351-KYHQH,1,Q3,No,0,7,nan,Yes,7.82,No,Yes,Cable,7,No,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,64.95,493.65,0.0,0,54.74,548.39,MNOUXJ7981,1,Q3,4,Stayed,No,0,37,4615,nan,nan,1,Female,67,No,Yes,No,No,0,OSPDZY1265,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,328,350.0,occasional_defaulter
IRVDRYLQI8259,6374-NTQLP,1,Q3,Yes,4,72,nan,Yes,16.82,No,Yes,Fiber Optic,25,Yes,No,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,104.1,7447.7,0.0,40,1211.04,8698.74,OQXPQL8292,1,Q3,3,Stayed,No,0,54,5092,nan,nan,1,Male,67,No,Yes,Yes,Yes,2,TGLNMQ6186,1,United States,California,Trinity Center,96091,"41.081847, -122.700545",41.081847,-122.700545,1626,734.0,critical
PGJAFLEQN6468,6267-DCFFZ,1,Q3,Yes,8,30,Offer C,Yes,47.75,Yes,Yes,Fiber Optic,27,No,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,90.05,2627.2,0.0,0,1432.5,4059.7,KYVUBL6849,1,Q3,5,Stayed,No,0,39,3792,nan,nan,1,Female,68,No,Yes,Yes,No,0,MSKHYT3253,1,United States,California,Madeline,96119,"41.042003, -120.506086",41.042003,-120.506086,1648,85.0,critical
PZUKNEQBV3861,2439-LYPMQ,1,Q3,Yes,7,38,Offer C,Yes,4.75,Yes,Yes,Fiber Optic,24,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,102.6,4009.2,45.81,0,180.5,4143.89,RNIKSW3441,1,Q3,4,Stayed,No,0,40,5469,nan,nan,1,Male,79,No,Yes,Yes,No,0,BJESDE6773,1,United States,California,Milford,96121,"40.181279, -120.392967",40.181279,-120.392967,1650,481.0,critical
BGFCPRSCE4398,7426-WEIJX,1,Q3,Yes,10,60,nan,Yes,18.23,Yes,Yes,Fiber Optic,11,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.95,4859.1,49.53,0,1093.8,5903.37,TIODDM4776,1,Q3,4,Stayed,No,0,71,6214,nan,nan,1,Male,71,No,Yes,Yes,Yes,1,VRCRBV7196,1,United States,California,Olympic Valley,96146,"39.191797, -120.212401",39.191797,-120.212401,1668,942.0,critical
WCRANHDBY5772,3761-FLYZI,1,Q3,Yes,4,65,nan,Yes,48.53,Yes,Yes,Fiber Optic,9,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.8,7082.45,21.52,0,3154.45,10215.38,AFXWVA6352,1,Q3,5,Stayed,No,0,64,5225,nan,nan,1,Female,69,No,Yes,Yes,No,0,DYUDDA9139,1,United States,California,Los Angeles,90011,"34.00709, -118.258681",34.00709,-118.258681,10,350.0,critical
OQUETRWKD9312,1060-ENTOF,1,Q3,Yes,3,67,nan,Yes,2.67,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,105.4,7035.6,0.0,0,178.89,7214.49,GZVJBT9746,1,Q3,4,Stayed,No,0,64,5703,nan,nan,1,Female,70,No,Yes,Yes,No,0,IABTHC9539,1,United States,California,Los Angeles,90028,"34.099869, -118.326843",34.099869,-118.326843,27,350.0,critical
BFPRKPRPY6929,0999-QXNSA,1,Q3,No,0,7,nan,Yes,41.14,No,Yes,DSL,17,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,45.75,344.2,29.0,0,287.98,603.18,XXERIQ6243,1,Q3,4,Stayed,No,0,57,3779,nan,nan,1,Male,72,No,Yes,No,Yes,1,AUVXKO9245,1,United States,California,Los Angeles,90029,"34.089953, -118.294824",34.089953,-118.294824,28,350.0,critical
WVUMFSWHM2114,9365-SRSZE,1,Q3,No,0,27,Offer C,Yes,30.49,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.55,1943.9,29.99,0,823.23,2737.14,SVSVQD7642,1,Q3,3,Stayed,No,0,65,2534,nan,nan,1,Male,71,No,Yes,Yes,No,0,ZGHJGF3652,1,United States,California,Los Angeles,90036,"34.070291, -118.349191",34.070291,-118.349191,34,350.0,occasional_defaulter
AQAXJNBRS9932,4918-FYJNT,1,Q3,Yes,4,55,nan,Yes,22.74,Yes,Yes,Fiber Optic,21,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,90.45,5044.8,12.48,0,1250.7,6283.02,JTRSRQ2765,1,Q3,4,Stayed,No,0,42,5140,nan,nan,1,Female,68,No,Yes,Yes,No,0,QEGNHZ3417,1,United States,California,Los Angeles,90063,"34.044271, -118.185237",34.044271,-118.185237,54,350.0,critical
VOOQDDDTO6624,4854-CIDCF,1,Q3,No,0,3,nan,Yes,46.65,No,Yes,Fiber Optic,25,No,No,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,73.85,196.4,0.0,0,139.95,336.35,UGXFTR8289,1,Q3,4,Joined,No,0,74,2868,nan,nan,1,Female,74,No,Yes,No,No,0,MOQKLO4194,1,United States,California,Los Angeles,90065,"34.108833, -118.229715",34.108833,-118.229715,56,350.0,habitual_defaulter
OHDRKOEKZ3626,3280-MRDOF,1,Q3,No,0,30,nan,Yes,19.92,Yes,Yes,DSL,30,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,69.1,2093.9,21.08,0,597.6,2670.42,ESHYPM9574,1,Q3,3,Stayed,No,0,75,3415,nan,nan,1,Male,69,No,Yes,No,No,0,PLVAND8183,1,United States,California,Los Angeles,90067,"34.057496, -118.413959",34.057496,-118.413959,58,350.0,critical
YQIXLCQHJ7975,6407-UTSLV,1,Q3,No,0,2,nan,Yes,32.98,No,Yes,Fiber Optic,14,No,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,83.8,163.7,0.0,0,65.96,229.66,SZIOPO6187,1,Q3,3,Joined,No,0,53,2885,nan,nan,1,Female,76,No,Yes,No,No,0,PLNPHF6321,1,United States,California,Compton,90222,"33.912246, -118.236773",33.912246,-118.236773,69,350.0,occasional_defaulter
TLOKGMLWK8157,5935-FCCNB,1,Q3,No,0,17,nan,Yes,32.19,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.2,1608.15,36.4,0,547.23,2118.98,ORYNZP2154,1,Q3,4,Stayed,No,0,54,4425,nan,nan,1,Female,79,No,Yes,No,No,0,WWPTPZ6599,1,United States,California,Downey,90242,"33.921793, -118.140588",33.921793,-118.140588,74,350.0,critical
IIVANIVWI2644,9705-IOVQQ,1,Q3,Yes,10,61,nan,Yes,4.51,Yes,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.0,5969.3,21.17,0,275.11,6223.24,AOONCE2499,1,Q3,5,Stayed,No,0,20,5177,nan,nan,1,Male,80,No,Yes,Yes,Yes,2,TBWHFA5531,1,United States,California,Huntington Park,90255,"33.97803, -118.217141",33.97803,-118.217141,81,350.0,critical
QKJPDBJPP9218,1320-REHCS,1,Q3,No,0,52,nan,Yes,23.04,Yes,Yes,Fiber Optic,25,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.75,5832.0,6.26,0,1198.08,7023.82,THOCXZ3567,1,Q3,5,Stayed,No,0,46,4993,nan,nan,1,Male,75,No,Yes,No,No,0,WCJDHE4588,1,United States,California,Inglewood,90301,"33.956445, -118.358634",33.956445,-118.358634,98,350.0,critical
QXZXXBNCP5376,2057-BOYKM,1,Q3,Yes,10,72,nan,Yes,28.09,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.6,6827.5,0.0,0,2022.48,8849.98,UXYHKS9178,1,Q3,4,Stayed,No,0,78,5153,nan,nan,1,Female,70,No,Yes,Yes,No,0,VRQOPS4137,1,United States,California,Inglewood,90305,"33.958134, -118.330905",33.958134,-118.330905,102,350.0,critical
JPBVMPJOO3517,0134-XWXCE,1,Q3,No,0,44,nan,Yes,7.72,No,Yes,DSL,17,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,74.85,3268.05,17.91,0,339.68,3589.82,DLYLCU9552,1,Q3,5,Stayed,No,0,71,3253,nan,nan,1,Female,76,No,Yes,No,No,0,DEJQUK5218,1,United States,California,Santa Monica,90403,"34.031529, -118.491156",34.031529,-118.491156,105,350.0,occasional_defaulter
GUAZILALD5939,2307-FYNNL,1,Q3,No,0,65,nan,Yes,4.4,Yes,Yes,Fiber Optic,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.05,7108.2,34.67,0,286.0,7359.53,KJNAMQ1167,1,Q3,3,Stayed,No,0,29,5692,nan,nan,1,Male,67,No,Yes,No,No,0,DLEBJO1747,1,United States,California,La Mirada,90638,"33.902045, -118.008961",33.902045,-118.008961,124,350.0,critical
QKOXZLQMT5499,5605-XNWEN,1,Q3,No,0,72,nan,Yes,28.99,Yes,No,nan,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.0,1802.55,28.93,0,2087.28,3860.9,MXKLIN4468,1,Q3,5,Stayed,No,0,69,4055,nan,nan,1,Male,77,No,Yes,Yes,No,0,TZRCPM7455,1,United States,California,Montebello,90640,"34.015217, -118.109962",34.015217,-118.109962,125,350.0,occasional_defaulter
QOCYWDTFC3496,2519-LBNQL,1,Q3,Yes,2,60,nan,Yes,22.95,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.35,6339.45,41.23,0,1377.0,7675.22,WEPBGK5427,1,Q3,4,Stayed,No,0,73,4040,nan,nan,1,Male,80,No,Yes,Yes,No,0,ZISPCE3495,1,United States,California,Artesia,90701,"33.867593, -118.080637",33.867593,-118.080637,130,350.0,critical
QEMWBRRLB2897,8623-ULFNQ,1,Q3,No,0,26,nan,Yes,12.09,Yes,Yes,DSL,15,No,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,66.05,1652.4,47.73,0,314.34,1919.01,OZEPKR2764,1,Q3,5,Stayed,No,0,43,3225,nan,nan,1,Female,79,No,Yes,No,No,0,ATRYFG3946,1,United States,California,Cerritos,90703,"33.8681, -118.067402",33.8681,-118.067402,131,350.0,critical
YLOOGYBMW2148,7789-HKSBS,1,Q3,Yes,2,42,nan,Yes,35.38,Yes,Yes,Fiber Optic,7,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,4599.15,40.46,0,1485.96,6044.65,NMQEBS7894,1,Q3,3,Stayed,No,0,36,5573,nan,nan,1,Female,79,No,Yes,Yes,No,0,FDJXLI9497,1,United States,California,Lakewood,90713,"33.847755, -118.112532",33.847755,-118.112532,136,350.0,critical
UWPDGOBQK4993,2070-XYMFH,1,Q3,No,0,23,nan,Yes,8.72,Yes,Yes,Fiber Optic,18,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,79.35,1835.3,15.41,0,200.56,2020.45,GKPEUI5356,1,Q3,5,Stayed,No,0,50,3558,nan,nan,1,Female,66,No,Yes,No,No,0,SIWRCN1489,1,United States,California,Long Beach,90815,"33.797638, -118.11662",33.797638,-118.11662,160,350.0,critical
GJLBNLDXB7822,5663-QBGIS,1,Q3,No,0,72,nan,Yes,44.61,Yes,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,98.35,6929.4,0.0,0,3211.92,10141.32,FDQBUV9485,1,Q3,3,Stayed,No,0,73,6120,nan,nan,1,Male,65,No,Yes,Yes,No,0,NNOHQI8398,1,United States,California,La Canada Flintridge,91011,"34.234912, -118.153729",34.234912,-118.153729,166,350.0,critical
ODGSJKIRE3946,3402-XRIUO,1,Q3,Yes,5,22,Offer D,Yes,17.22,Yes,Yes,DSL,25,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,63.55,1381.8,0.0,0,378.84,1760.64,TJBJIE3484,1,Q3,3,Stayed,No,0,36,2136,nan,nan,1,Female,73,No,Yes,Yes,No,0,UIRJHH2356,1,United States,California,Glendale,91201,"34.17051, -118.289463",34.17051,-118.289463,180,350.0,critical
